name,date,Organism_Name,Isolate,Species,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,GenBank_Title,Collection_Year,source,year
OR821935,8/28/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0137/2023,Orthoflavivirus denguei,10546,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0137/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OR977073,10/11/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0178/2023,Orthoflavivirus denguei,10627,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0178/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OR654268,2/15/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0020/2023,Orthoflavivirus denguei,10568,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0020/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OQ445911,8/6/2022,dengue virus type 3,US/DB349/2022,Orthoflavivirus denguei,10170,GenBank,partial,III: Indian Subcontinent,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate US/DB349/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
OR771141,8/3/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0069/2023,Orthoflavivirus denguei,10639,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0069/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
KJ189364,1/1/2010,dengue virus type I,DENV-1/PR/BID-V8184/2010,Orthoflavivirus denguei,10444,GenBank,complete,,,,Puerto Rico,USA,PR,Homo sapiens,,"Dengue virus 1 isolate DENV-1/PR/BID-V8184/2010, complete genome",2010,world,1970
OQ821368,8/5/2013,dengue virus type 1,DENV1/Puerto_Rico/2013-08-05/Yale-DN00033,Orthoflavivirus denguei,10575,GenBank,partial,1_V genotype,,,Puerto Rico,USA,PR,Homo sapiens,blood,"Dengue virus type I isolate DENV1/Puerto_Rico/2013-08-05/Yale-DN00033 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2013,world,1970
JQ425070,1/1/2010,dengue virus type I,US/DB081/2010,Orthoflavivirus denguei,1485,GenBank,partial,,,1,USA,USA,,Homo sapiens,blood,"Dengue virus 1 isolate US/DB081/2010 envelope protein gene, partial cds",2010,world,1970
OQ821617,10/10/2022,dengue virus type 3,DENV3/USA:Florida/2022-10-10/Yale-DN00898,Orthoflavivirus denguei,10484,GenBank,partial,3_III genotype,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate DENV3/USA:Florida/2022-10-10/Yale-DN00898 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2022,world,1970
OQ445902,7/26/2022,dengue virus type 3,US/DB340/2022,Orthoflavivirus denguei,10170,GenBank,partial,III: Indian Subcontinent,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate US/DB340/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
OR821941,9/26/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0143/2023,Orthoflavivirus denguei,10461,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0143/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OR771196,10/5/2023,dengue virus type 2,DENV-2/USA/FL-BPHL-0127/2023,Orthoflavivirus denguei,10651,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 2 isolate DENV-2/USA/FL-BPHL-0127/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OQ445912,8/9/2022,dengue virus type 3,US/DB350/2022,Orthoflavivirus denguei,10170,GenBank,partial,III: Indian Subcontinent,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate US/DB350/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
OR654276,5/31/2023,dengue virus type 4,DENV-4/USA/FL-BPHL-0029/2023,Orthoflavivirus denguei,10486,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 4 isolate DENV-4/USA/FL-BPHL-0029/2023 polyprotein (POLY) gene, complete cds; and sfRNA2 lncRNA gene, partial sequence",2023,world,1970
PP709295,7/30/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0206/2023,Orthoflavivirus denguei,10592,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0206/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OQ821619,11/17/2022,dengue virus type 3,DENV3/USA:Florida/2022-11-17/Yale-DN00924,Orthoflavivirus denguei,10615,GenBank,partial,3_III genotype,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate DENV3/USA:Florida/2022-11-17/Yale-DN00924 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2022,world,1970
KJ189354,1/1/2012,dengue virus type I,DENV-1/PR/BID-V7708/2012,Orthoflavivirus denguei,10443,GenBank,complete,,,,Puerto Rico,USA,PR,Homo sapiens,,"Dengue virus 1 isolate DENV-1/PR/BID-V7708/2012, complete genome",2012,world,1970
OQ445936,7/26/2022,dengue virus type 3,US/DB400/2022,Orthoflavivirus denguei,10170,GenBank,partial,III: Indian Subcontinent,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate US/DB400/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
PP692467,12/19/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0251/2023,Orthoflavivirus denguei,10546,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0251/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OQ821372,8/6/2010,dengue virus type 1,DENV1/USA:Florida/2010-08-06/Yale-DN00266,Orthoflavivirus denguei,10477,GenBank,partial,1_V genotype,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type I isolate DENV1/USA:Florida/2010-08-06/Yale-DN00266 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2010,world,1970
KF444919,1/1/2012,dengue virus type I,,Orthoflavivirus denguei,1485,GenBank,partial,1,,,Puerto Rico,USA,PR,Homo sapiens,,"Dengue virus 1 strain ARC-98-12 envelope protein gene, partial cds",2012,world,1970
OQ445948,7/29/2022,dengue virus type 3,US/DB388/2022,Orthoflavivirus denguei,10170,GenBank,partial,III: Indian Subcontinent,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate US/DB388/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
OR654272,5/20/2023,dengue virus type 1,DENV-1/USA/FL-BPHL-0025/2023,Orthoflavivirus denguei,10532,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 1 isolate DENV-1/USA/FL-BPHL-0025/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OR654271,5/19/2023,dengue virus type 1,DENV-1/USA/FL-BPHL-0024/2023,Orthoflavivirus denguei,10564,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 1 isolate DENV-1/USA/FL-BPHL-0024/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OR977070,7/22/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0175/2023,Orthoflavivirus denguei,10554,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0175/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OQ445899,7/28/2022,dengue virus type 3,US/DB404/2022,Orthoflavivirus denguei,10170,GenBank,partial,III: Indian Subcontinent,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate US/DB404/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
PP709309,11/20/2023,dengue virus type 1,DENV-1/USA/FL-BPHL-0220/2023,Orthoflavivirus denguei,10576,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 1 isolate DENV-1/USA/FL-BPHL-0220/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OQ445931,10/19/2022,dengue virus type 3,US/DB369/2022,Orthoflavivirus denguei,10170,GenBank,partial,III: Indian Subcontinent,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate US/DB369/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
OQ445921,8/28/2022,dengue virus type 3,US/DB359/2022,Orthoflavivirus denguei,10170,GenBank,partial,III: Indian Subcontinent,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate US/DB359/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
OR821954,10/10/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0156/2023,Orthoflavivirus denguei,10523,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0156/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
MH634421,1/1/2015,dengue virus type I,US/DB216/2015,Orthoflavivirus denguei,1484,GenBank,partial,,,,USA: Hawaii,USA,HI,Culicidae,,"Dengue virus type I isolate US/DB216/2015 envelope glycoprotein gene, partial cds",2015,world,1970
OQ445882,8/15/2022,dengue virus type 1,US/DB325/2022,Orthoflavivirus denguei,10176,GenBank,partial,V: American-African,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type I isolate US/DB325/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
PP708031,1/9/2024,dengue virus type 3,DENV-3/USA/FL-BPHL-0004/2024,Orthoflavivirus denguei,10596,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0004/2024 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2024,world,1970
OQ445967,11/3/2022,dengue virus type 4,US/DB410/2022,Orthoflavivirus denguei,10163,GenBank,partial,II: Indonesian,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 4 isolate US/DB410/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
OM831215,7/29/2020,dengue virus type 1,US/DB283/2020,Orthoflavivirus denguei,1485,GenBank,partial,,,,USA,USA,,Homo sapiens,blood,"Dengue virus 1 isolate US/DB283/2020 polyprotein, envelope protein E region, (POLY) gene, partial cds",2020,world,1970
OR771130,7/3/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0107/2023,Orthoflavivirus denguei,10546,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0107/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
KJ189362,1/1/2010,dengue virus type I,DENV-1/PR/BID-V8182/2010,Orthoflavivirus denguei,10456,GenBank,complete,,,,Puerto Rico,USA,PR,Homo sapiens,,"Dengue virus 1 isolate DENV-1/PR/BID-V8182/2010, complete genome",2010,world,1970
MT211260,1/1/2019,Dengue virus type 2,US/DB264/2019,Orthoflavivirus denguei,1485,GenBank,partial,2,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 2 isolate US/DB264/2019 polyprotein, envelope protein E region, (POLY) gene, partial cds",2019,world,1970
OQ445910,8/8/2022,dengue virus type 3,US/DB348/2022,Orthoflavivirus denguei,10170,GenBank,partial,III: Indian Subcontinent,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate US/DB348/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
PP692461,12/12/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0245/2023,Orthoflavivirus denguei,10559,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0245/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OQ836206,8/20/2022,dengue virus type 3,PR/DB415/2022,Orthoflavivirus denguei,10170,GenBank,partial,,,,Puerto Rico,USA,PR,Homo sapiens,blood,"Dengue virus type 3 isolate PR/DB415/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
JQ425069,1/1/2010,dengue virus type I,US/DB080/2010,Orthoflavivirus denguei,1485,GenBank,partial,,,1,USA,USA,,Homo sapiens,blood,"Dengue virus 1 isolate US/DB080/2010 envelope protein gene, partial cds",2010,world,1970
JX402208,1/1/2010,dengue virus type I,,Orthoflavivirus denguei,1485,GenBank,partial,,,,Puerto Rico,USA,PR,Homo sapiens,blood,"Dengue virus 1 strain PR/DB090/2010 envelope glycoprotein gene, partial cds",2010,world,1970
OQ445947,8/5/2022,dengue virus type 3,US/DB389/2022,Orthoflavivirus denguei,10170,GenBank,partial,III: Indian Subcontinent,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 3 isolate US/DB389/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
JQ045566,1/1/2010,Dengue virus type 4,ARC-42-10,Orthoflavivirus denguei,2322,GenBank,partial,4,,1,USA,USA,,Homo sapiens,,"Dengue virus 4 isolate ARC-42-10 structural polyprotein gene, partial cds",2010,world,1970
OQ821498,9/14/2019,dengue virus type 2,DENV2/USA:Florida/2019-09-14/Yale-DN00648,Orthoflavivirus denguei,10512,GenBank,partial,2_III genotype,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 2 isolate DENV2/USA:Florida/2019-09-14/Yale-DN00648 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2019,world,1970
MZ945531,11/1/2020,Dengue virus type 2,US/DB275/2020,Orthoflavivirus denguei,10224,GenBank,partial,,,,USA: Texas,USA,TX,Homo sapiens,blood,"Dengue virus type 2 isolate US/DB275/2020 polyprotein (POLY) gene, partial cds; and sfRNA1 lncRNA gene, partial sequence",2020,world,1970
KY818243,1/1/2013,Dengue virus 1,DV1/PUERTORICO/553/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Puerto Rico,USA,PR,Homo sapiens,blood,"Dengue virus 1 isolate DV1/PUERTORICO/553/2013 polyprotein gene, partial cds",2013,world,1970
PP709313,11/25/2022,dengue virus type 3,DENV-3/USA/FL-BPHL-0035/2022,Orthoflavivirus denguei,10553,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0035/2022 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2022,world,1970
KY818244,1/1/2013,Dengue virus 1,DV1/PUERTORICO/556/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Puerto Rico,USA,PR,Homo sapiens,blood,"Dengue virus 1 isolate DV1/PUERTORICO/556/2013 polyprotein gene, partial cds",2013,world,1970
OR771143,8/3/2023,dengue virus type 2,DENV-2/USA/FL-BPHL-0071/2023,Orthoflavivirus denguei,10570,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 2 isolate DENV-2/USA/FL-BPHL-0071/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
PP692457,12/6/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0241/2023,Orthoflavivirus denguei,10546,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0241/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OR150755,1/8/2023,dengue virus type 3,DENV-3/USA/FL-BPHL-0014/2023,Orthoflavivirus denguei,10546,GenBank,partial,,,,USA: FL,USA,FL,Homo sapiens,,"Dengue virus type 3 isolate DENV-3/USA/FL-BPHL-0014/2023 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
OQ445891,9/6/2022,dengue virus type 2,US/DB334/2022,Orthoflavivirus denguei,10173,GenBank,partial,Southeast Asian-American,,,USA: Florida,USA,FL,Homo sapiens,blood,"Dengue virus type 2 isolate US/DB334/2022 polyprotein (POLY) gene, partial cds",2022,world,1970
MZ857221,1/1/2017,Dengue virus type 2,KAJP24_DENV2_Uganda_Eastern.Africa_2017,Orthoflavivirus denguei,10173,GenBank,partial,,,1,Uganda,Uganda,,Homo sapiens,blood,"Dengue virus 2 isolate KAJP24_DENV2_Uganda_Eastern.Africa_2017 polyprotein (POLY) gene, complete cds",2017,world,1970
PP204093,6/8/2023,dengue virus type 2,2460_2023_DENV,Orthoflavivirus denguei,10609,GenBank,partial,DENV-2 Genotype II - Cosmopolitan,,,"United Arab Emirates: Abu Dhabi, Duba, Maldives",United Arab Emirates,,Homo sapiens,blood,"Dengue virus type 2 isolate 2460_2023_DENV polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
MH349376,2/26/2016,dengue virus type I,M41,Orthoflavivirus denguei,2325,GenBank,partial,,,,Uruguay,Uruguay,,Homo sapiens,,"Dengue virus type I isolate M41 polyprotein (POLY) gene, partial cds",2016,world,1970
MH349386,2/7/2016,dengue virus type I,M19,Orthoflavivirus denguei,2325,GenBank,partial,,,,Uruguay,Uruguay,,Homo sapiens,,"Dengue virus type I isolate M19 polyprotein (POLY) gene, partial cds",2016,world,1970
MH349375,2/24/2016,dengue virus type I,M39,Orthoflavivirus denguei,2325,GenBank,partial,,,,Uruguay,Uruguay,,Homo sapiens,,"Dengue virus type I isolate M39 polyprotein (POLY) gene, partial cds",2016,world,1970
MH349362,2/5/2016,dengue virus type I,M18,Orthoflavivirus denguei,2325,GenBank,partial,,,,Uruguay,Uruguay,,Homo sapiens,,"Dengue virus type I isolate M18 polyprotein (POLY) gene, partial cds",2016,world,1970
MH349383,4/1/2016,dengue virus type I,M49,Orthoflavivirus denguei,2325,GenBank,partial,,,,Uruguay,Uruguay,,Homo sapiens,,"Dengue virus type I isolate M49 polyprotein (POLY) gene, partial cds",2016,world,1970
MN548844,3/19/2019,Dengue virus type 2,Vanuatu-2019-Van1089,Orthoflavivirus denguei,1910,GenBank,partial,Cosmopolitan,,1,Vanuatu,Vanuatu,,Homo sapiens,blood,"Dengue virus type 2 isolate Vanuatu-2019-Van1089 polyprotein (POLY) gene, partial cds",2019,world,1970
MN548842,1/1/2018,Dengue virus type 2,Vanuatu-2018-Van215,Orthoflavivirus denguei,1852,GenBank,partial,Cosmopolitan,,1,Vanuatu,Vanuatu,,Homo sapiens,blood,"Dengue virus type 2 isolate Vanuatu-2018-Van215 polyprotein (POLY) gene, partial cds",2018,world,1970
MH450306,9/7/2010,Dengue virus,DENVEN-CC0032,Orthoflavivirus denguei,10711,GenBank,complete,1,,,Venezuela: Aragua,Venezuela,,Homo sapiens,blood,"Dengue virus isolate DENVEN-CC0032, complete genome",2010,world,1970
MH069498,10/6/2015,Dengue virus type 2,,Orthoflavivirus denguei,10704,GenBank,complete,2,,,Venezuela: Carabobo,Venezuela,,Homo sapiens,blood,"Dengue virus type 2 strain DENV-2/VE/IDAMS/910121, complete genome",2015,world,1970
MH069497,10/17/2015,Dengue virus type 2,,Orthoflavivirus denguei,10711,GenBank,complete,2,,,Venezuela: Carabobo,Venezuela,,Homo sapiens,blood,"Dengue virus type 2 strain DENV-2/VE/IDAMS/921095, complete genome",2015,world,1970
MH450309,7/17/2012,Dengue virus,DENVEN-CC0186,Orthoflavivirus denguei,10649,GenBank,complete,4,,,Venezuela: Aragua,Venezuela,,Homo sapiens,blood,"Dengue virus isolate DENVEN-CC0186, complete genome",2012,world,1970
MH215277,4/1/2016,Dengue virus type 2,,Orthoflavivirus denguei,10722,GenBank,complete,,,,Venezuela,Venezuela,,Homo sapiens,urine,"Dengue virus type 2 strain Homo sapiens/VEN-HUPAZ-1/2016, complete genome",2016,world,1970
MH450307,2/16/2011,Dengue virus,DENVEN-CC0093,Orthoflavivirus denguei,10649,GenBank,complete,4,,,Venezuela: Aragua,Venezuela,,Homo sapiens,blood,"Dengue virus isolate DENVEN-CC0093, complete genome",2011,world,1970
OQ426629,1/14/2019,dengue virus type 1,DEN-P-1459-1,Orthoflavivirus denguei,10176,GenBank,partial,,,,Viet Nam: Nha Trang,Viet Nam,,Homo sapiens,blood,"Dengue virus type I isolate DEN-P-1459-1 polyprotein (POLY) gene, partial cds",2019,world,1970
OQ426939,10/29/2018,dengue virus type 2,DET-P-0277-1,Orthoflavivirus denguei,10410,GenBank,partial,,,,Viet Nam: Nha Trang,Viet Nam,,Homo sapiens,blood,"Dengue virus type 2 isolate DET-P-0277-1 polyprotein (POLY) gene, partial cds; and sfRNA1 lncRNA gene, partial sequence",2018,world,1970
LC428056,1/1/2017,dengue virus type I,04-HD-018,Orthoflavivirus denguei,10179,GenBank,partial,1,,,Viet Nam,Viet Nam,,Homo sapiens,,"Dengue virus 1 04-HD-018 gene for polyprotein, complete cds",2017,world,1970
OQ426924,9/27/2018,dengue virus type 2,DET-P-0221-1,Orthoflavivirus denguei,10410,GenBank,partial,,,,Viet Nam: Nha Trang,Viet Nam,,Homo sapiens,blood,"Dengue virus type 2 isolate DET-P-0221-1 polyprotein (POLY) gene, partial cds; and sfRNA1 lncRNA gene, partial sequence",2018,world,1970
JX101614,1/1/2011,Dengue virus type 2,DENV-2/VN/09DX671/2011,Orthoflavivirus denguei,1485,GenBank,partial,,,,Viet Nam,Viet Nam,,,blood,"Dengue virus 2 isolate DENV-2/VN/09DX671/2011 envelope protein gene, partial cds",2011,world,1970
OQ426577,12/24/2018,dengue virus type 1,DEN-P-1360-1,Orthoflavivirus denguei,10176,GenBank,partial,,,,Viet Nam: Nha Trang,Viet Nam,,Homo sapiens,blood,"Dengue virus type I isolate DEN-P-1360-1 polyprotein (POLY) gene, partial cds",2018,world,1970
OQ832620,10/1/2019,dengue virus type 2,DENVN19_015,Orthoflavivirus denguei,10723,GenBank,complete,Cosmopolitan,,1,Viet Nam,Viet Nam,,Homo sapiens,blood,"Dengue virus type 2 isolate DENVN19_015 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, complete sequence",2019,world,1970
